frame,bone_id,bone_name,x,y,z
0,0,pelvis,0.000000,0.000000,0.000000
0,1,stomach,0.316676,10.874805,1.823954
0,2,chest,1.360543,28.608099,2.064924
0,3,neck,-5.325398,56.831915,5.031623
0,4,head,-8.765025,69.833712,7.616933
0,5,hair,-6.357964,85.052560,8.270360
0,7,zero_joint_hand_l,1.360434,28.609821,2.067921
0,8,clavicle_l,-6.577414,52.198420,4.083727
0,9,arm_l,-19.755566,47.067344,-7.794956
0,10,forearm_l,-28.036736,21.259402,-17.976103
0,11,forearm_twist_l,-36.872306,17.108093,-11.105637
0,12,hand_l,-46.259802,12.709890,-3.818170
0,13,weapon_l,-54.185734,11.188118,0.673683
0,14,f_big1_l,-50.047217,16.125771,-0.548803
0,15,f_big2_l,-52.260943,16.689960,2.627435
0,16,f_big3_l,-54.231478,13.615613,4.832106
0,17,f_main1_l,-57.054524,9.407949,-1.984981
0,18,f_main2_l,-54.880485,9.368133,2.488051
0,19,f_main3_l,-50.595567,11.262524,1.634262
0,20,f_pointer1_l,-57.719683,14.590888,-1.043480
0,21,f_pointer2_l,-57.582493,13.185393,3.179981
0,22,f_pointer3_l,-54.289128,14.148030,3.255907
0,23,scapular_l,-18.409742,54.824279,-6.310624
0,24,chest_l,-17.825782,32.324862,10.886566
0,25,zero_joint_hand_r,1.362127,28.608170,2.066150
0,26,clavicle_r,-3.340662,52.684744,6.724184
0,27,arm_r,12.660093,52.098676,15.928917
0,28,forearm_r,30.002829,30.918866,25.359113
0,29,forearm_twist_r,19.367914,26.744161,28.792463
0,30,hand_r,8.079916,22.316640,32.447140
0,31,weapon_r,-0.606675,19.134711,31.730454
0,32,f_big1_r,2.557739,24.761709,30.745485
0,33,f_big2_r,-1.026522,24.354162,28.719359
0,34,f_big3_r,-3.088603,20.215916,27.934376
0,35,f_main1_r,-1.626867,17.346870,35.465992
0,36,f_main2_r,-1.530832,17.007881,30.748654
0,37,f_main3_r,1.944328,19.440607,29.430885
0,38,f_pointer1_r,-3.827960,22.091886,34.598091
0,39,f_pointer2_r,-5.136693,20.079578,30.699658
0,40,f_pointer3_r,-2.406054,21.584114,29.156755
0,41,scapular_r,9.489691,59.121020,13.736786
0,42,chest_r,-4.248480,34.370835,21.940598
0,43,zero_joint_pelvis_l,0.000646,0.001495,0.003052
0,44,thigh_l,-8.346976,1.180010,-3.704360
0,45,calf_l,-42.470794,-31.170794,10.299905
0,46,foot_l,-47.178997,-68.548313,-6.193109
