frame,bone_id,bone_name,x,y,z
0,0,pelvis,0.000000,0.000000,0.000000
0,1,stomach,-10.990369,-0.948816,-0.003382
0,2,chest,-28.281720,3.060163,-0.007529
0,3,neck,-52.020310,19.988153,0.089486
0,4,head,-63.541767,27.406418,0.057827
0,5,hair,-69.245031,41.734476,0.160916
0,7,zero_joint_hand_l,-28.283346,3.061324,-0.005487
0,8,clavicle_l,-49.135394,16.648914,-2.027106
0,9,arm_l,-42.996782,21.768334,-18.676542
0,10,forearm_l,-18.091160,13.589796,-30.969017
0,11,forearm_twist_l,-26.955045,5.656176,-31.867166
0,12,hand_l,-36.369217,-2.760254,-32.824026
0,13,weapon_l,-32.661222,-2.109158,-24.290818
0,14,f_big1_l,-41.675582,-5.489549,-31.758143
0,15,f_big2_l,-43.769389,-8.390856,-30.175264
0,16,f_big3_l,-42.387390,-12.381601,-29.576224
0,17,f_main1_l,-38.643355,-13.086444,-37.162399
0,18,f_main2_l,-38.504616,-13.725688,-32.236010
0,19,f_main3_l,-38.085737,-9.283484,-30.571808
0,20,f_pointer1_l,-43.652363,-11.549311,-36.303244
0,21,f_pointer2_l,-43.179219,-14.199148,-32.760424
0,22,f_pointer3_l,-42.568248,-11.383005,-30.899959
0,23,scapular_l,-49.843531,24.751758,-15.768894
0,24,chest_l,-45.653078,-5.929145,-8.788697
0,25,zero_joint_hand_r,-28.281577,3.060078,-0.005496
0,26,clavicle_r,-49.121482,16.639490,2.176267
0,27,arm_r,-43.017734,21.728385,18.847864
0,28,forearm_r,-18.067107,13.534818,31.038644
0,29,forearm_twist_r,-26.965416,5.630963,31.962271
0,30,hand_r,-36.400860,-2.747007,32.943427
0,31,weapon_r,-44.429553,-2.065352,28.108108
0,32,f_big1_r,-41.811233,-5.661618,31.726951
0,33,f_big2_r,-43.810493,-8.921566,30.147918
0,34,f_big3_r,-41.926583,-13.202460,29.861675
0,35,f_main1_r,-38.608359,-12.921370,37.336102
0,36,f_main2_r,-38.392079,-13.658822,32.672429
0,37,f_main3_r,-38.112805,-9.634505,30.822132
0,38,f_pointer1_r,-43.686991,-11.730736,36.422404
0,39,f_pointer2_r,-43.045647,-14.488427,32.839584
0,40,f_pointer3_r,-42.521217,-11.643736,30.907414
0,41,scapular_r,-49.846775,24.723300,15.916296
0,42,chest_r,-45.599937,-5.969872,8.838447
0,43,zero_joint_pelvis_l,0.000173,-0.001991,-0.000001
0,44,thigh_l,-0.191570,-1.341708,-9.109461
0,45,calf_l,46.198429,-10.659928,-22.081265
0,46,foot_l,85.893518,-3.460632,-14.097802
0,47,toe_l,105.494727,-9.970346,-13.334964
0,48,back_l,4.698112,8.738970,-9.436140
0,51,zero_joint_pelvis_r,0.000296,-0.000041,-0.000002
0,52,thigh_r,-0.196684,-1.341628,9.109428
0,53,calf_r,46.194925,-10.640244,22.089539
0,54,foot_r,85.882049,-3.404011,14.099873
0,55,toe_r,105.474981,-9.942523,13.371458
