frame,bone_id,bone_name,x,y,z
0,0,pelvis,0.000000,0.000000,0.000000
0,1,stomach,-0.701973,10.972282,0.897072
0,2,chest,-5.501723,27.355324,5.757224
0,3,neck,-20.165556,49.682324,17.443283
0,4,head,-30.838022,55.352009,23.903065
0,5,hair,-38.879824,67.125144,29.781581
0,7,zero_joint_hand_l,-5.501727,27.355341,5.757223
0,8,clavicle_l,-19.879484,45.810208,14.441006
0,9,arm_l,-27.981805,40.417344,-1.254986
0,10,forearm_l,-22.006557,15.610573,-14.937237
0,11,forearm_twist_l,-22.808462,3.807616,-16.534451
0,12,hand_l,-23.669519,-8.704518,-18.233214
0,13,weapon_l,-22.044964,-11.617180,34.833253
0,14,f_big1_l,-24.629011,-12.685433,-13.765493
0,15,f_big2_l,-25.433681,-16.308169,-12.526340
0,16,f_big3_l,-25.103932,-20.498124,-11.774866
0,17,f_main1_l,-24.001131,-19.940878,-20.337960
0,18,f_main2_l,-22.168217,-23.988769,-18.103853
0,19,f_main3_l,-19.344967,-26.511950,-15.209475
0,20,f_pointer1_l,-26.655496,-19.993120,-15.739569
0,21,f_pointer2_l,-25.091812,-24.114106,-15.076932
0,22,f_pointer3_l,-23.038364,-26.724752,-14.212824
0,23,scapular_l,-30.291027,46.834131,3.661592
0,24,chest_l,-26.267124,23.433155,9.376020
0,25,zero_joint_hand_r,-5.501638,27.355203,5.757143
0,26,clavicle_r,-17.467737,45.617352,17.873302
0,27,arm_r,-4.118187,44.468419,30.584093
0,28,forearm_r,18.341515,26.198149,30.378060
0,29,forearm_twist_r,10.959389,16.819195,30.586299
0,30,hand_r,3.135414,6.873758,30.819599
0,31,weapon_r,-22.050427,-11.601606,34.842224
0,32,f_big1_r,-3.355579,5.316221,30.535605
0,33,f_big2_r,-6.980485,3.325629,30.659145
0,34,f_big3_r,-9.819831,-0.246446,29.576868
0,35,f_main1_r,-0.116770,-3.972245,30.879685
0,36,f_main2_r,-3.276691,-3.114216,27.460174
0,37,f_main3_r,-4.387409,1.165798,27.883492
0,38,f_pointer1_r,-4.503824,-2.188747,33.267385
0,39,f_pointer2_r,-6.127798,-5.270014,30.296097
0,40,f_pointer3_r,-7.603481,-2.597894,28.627949
0,41,scapular_r,-9.776190,49.368271,32.326116
0,42,chest_r,-16.115861,22.567777,23.759913
0,43,zero_joint_pelvis_l,-0.000003,0.000000,-0.000003
0,44,thigh_l,-6.959197,0.357859,-6.021477
0,45,calf_l,-6.905897,-48.598305,-2.793458
0,46,foot_l,-3.746725,-89.596125,-2.112241
0,47,toe_l,-20.639982,-99.713958,4.165737
0,48,back_l,0.459681,-4.367927,-12.970186
0,51,zero_joint_pelvis_r,-0.000031,-0.000295,0.000018
0,52,thigh_r,4.927154,-0.011764,7.780885
0,53,calf_r,0.399765,-48.769863,10.827113
0,54,foot_r,0.624029,-89.724700,7.096617
0,55,toe_r,-3.734831,-99.795921,24.610514
0,56,back_r,12.774727,-4.749853,1.327802
0,57,biceps_twist_l,-25.111168,28.495609,-7.830152
0,58,biceps_twist_r,6.675522,35.688503,30.483738
0,59,thigh_twist_l,-6.420434,-17.844685,-5.184898
0,60,thigh_twist_r,3.624280,-18.184045,8.408107
1,0,pelvis,0.000000,0.000000,0.000000
1,1,stomach,-0.697466,10.972824,0.893948
1,2,chest,-5.509660,27.349849,5.762069
1,3,neck,-20.191083,49.661841,17.454705
1,4,head,-30.868230,55.323915,23.913428
1,5,hair,-38.922650,67.086298,29.796190
1,7,zero_joint_hand_l,-5.509665,27.349866,5.762068
1,8,clavicle_l,-19.901757,45.791203,14.450845
1,9,arm_l,-27.997903,40.395589,-1.247388
1,10,forearm_l,-22.012544,15.592984,-14.932770
1,11,forearm_twist_l,-22.811616,3.789884,-16.530349
1,12,hand_l,-23.669667,-8.722401,-18.229520
1,13,weapon_l,-22.067020,-11.644056,34.830332
1,14,f_big1_l,-24.628611,-12.704405,-13.762652
1,15,f_big2_l,-25.432334,-16.327611,-12.524258
1,16,f_big3_l,-25.101413,-20.517598,-11.773480
1,17,f_main1_l,-23.997515,-19.958487,-20.336315
1,18,f_main2_l,-22.163691,-24.006215,-18.102658
1,19,f_main3_l,-19.340103,-26.529045,-15.208302
1,20,f_pointer1_l,-26.652557,-20.012362,-15.738333
1,21,f_pointer2_l,-25.087709,-24.132987,-15.076194
1,22,f_pointer3_l,-23.033588,-26.743156,-14.212248
1,23,scapular_l,-30.317215,46.811255,3.672041
1,24,chest_l,-26.273053,23.411895,9.375244
1,25,zero_joint_hand_r,-5.509575,27.349728,5.761988
1,26,clavicle_r,-17.490534,45.598562,17.883522
1,27,arm_r,-4.140411,44.463245,30.594934
1,28,forearm_r,18.314208,26.186861,30.377399
1,29,forearm_twist_r,10.937478,16.803532,30.579686
1,30,hand_r,3.119233,6.853445,30.806700
1,31,weapon_r,-22.070922,-11.641061,34.830462
1,32,f_big1_r,-3.371454,5.294483,30.523536
1,33,f_big2_r,-6.995929,3.303149,30.647751
1,34,f_big3_r,-9.834611,-0.269730,29.566380
1,35,f_main1_r,-0.130654,-3.993234,30.869092
1,36,f_main2_r,-3.291026,-3.136512,27.449671
1,37,f_main3_r,-4.402607,1.143349,27.872271
1,38,f_pointer1_r,-4.517887,-2.210215,33.256821
1,39,f_pointer2_r,-6.141457,-5.292382,30.286247
1,40,f_pointer3_r,-7.617836,-2.620896,28.617701
1,41,scapular_r,-9.804437,49.355559,32.337539
1,42,chest_r,-16.123946,22.547451,23.760715
1,43,zero_joint_pelvis_l,-0.000003,0.000000,-0.000003
1,44,thigh_l,-6.958483,0.357376,-6.022243
1,45,calf_l,-6.954113,-48.597902,-2.780388
1,46,foot_l,-3.753205,-89.592661,-2.109869
1,47,toe_l,-20.646954,-99.711615,4.164979
1,48,back_l,0.458831,-4.371779,-12.968918
1,51,zero_joint_pelvis_r,-0.000031,-0.000295,0.000019
1,52,thigh_r,4.926669,-0.013333,7.781122
1,53,calf_r,0.390971,-48.769038,10.853192
1,54,foot_r,0.618585,-89.721411,7.095935
1,55,toe_r,-3.742557,-99.793517,24.608755
1,56,back_r,12.772635,-4.754831,1.330109
1,57,biceps_twist_l,-25.122398,28.475858,-7.824060
1,58,biceps_twist_r,6.650855,35.680393,30.489042
1,59,thigh_twist_l,-6.436041,-17.845282,-5.177837
1,60,thigh_twist_r,3.619809,-18.185016,8.417320
2,0,pelvis,0.000000,0.000000,-0.007812
2,1,stomach,-0.694087,10.973256,0.883468
2,2,chest,-5.516840,27.345262,5.758015
2,3,neck,-20.212793,49.644961,17.455848
2,4,head,-30.892838,55.300915,23.915141
2,5,hair,-38.956860,67.054608,29.802114
2,7,zero_joint_hand_l,-5.516845,27.345279,5.758014
2,8,clavicle_l,-19.920843,45.775382,14.450897
