frame,bone_id,bone_name,x,y,z
0,0,pelvis,0.000000,0.000000,0.000000
0,1,stomach,0.313308,10.876273,1.815766
0,2,chest,1.393133,28.591703,2.061243
0,3,neck,-5.255046,56.828298,4.990978
0,4,head,-8.745893,69.819047,7.604417
0,5,hair,-6.336801,85.029145,8.269633
0,7,zero_joint_hand_l,1.391476,28.593287,2.063002
0,8,clavicle_l,-6.515040,52.195093,4.048147
0,9,arm_l,-19.724592,47.045174,-7.787425
0,10,forearm_l,-27.925206,21.261089,-18.093460
0,11,forearm_twist_l,-36.765978,17.151352,-11.204718
0,12,hand_l,-46.147307,12.800745,-3.907898
0,13,weapon_l,-54.123954,11.244648,0.642146
0,14,f_big1_l,-49.931346,16.204247,-0.631414
0,15,f_big2_l,-52.134242,16.765563,2.552848
0,16,f_big3_l,-54.082887,13.687926,4.772304
0,17,f_main1_l,-56.904579,9.459390,-2.022312
0,18,f_main2_l,-54.713104,9.437261,2.437970
0,19,f_main3_l,-50.436287,11.349100,1.560965
0,20,f_pointer1_l,-57.587747,14.638805,-1.090433
0,21,f_pointer2_l,-57.427465,13.243428,3.131452
0,22,f_pointer3_l,-54.139901,14.219909,3.192103
0,23,scapular_l,-18.379258,54.804942,-6.313751
0,24,chest_l,-17.774184,32.341054,10.865981
0,25,zero_joint_hand_r,1.394695,28.591820,2.062451
0,26,clavicle_r,-3.280042,52.680409,6.684260
0,27,arm_r,12.694699,52.099570,15.934394
0,28,forearm_r,30.078799,30.922510,25.294343
0,29,forearm_twist_r,19.430303,26.784151,28.756631
0,30,hand_r,8.142379,22.400730,32.437542
0,31,weapon_r,-0.662266,19.151255,31.713576
0,32,f_big1_r,2.619068,24.818445,30.720125
0,33,f_big2_r,-0.958706,24.399173,28.684990
0,34,f_big3_r,-3.003539,20.253040,27.896358
0,35,f_main1_r,-1.562385,17.396290,35.434331
0,36,f_main2_r,-1.451893,17.055937,30.717409
0,37,f_main3_r,2.017738,19.500315,29.406619
0,38,f_pointer1_r,-3.763568,22.137819,34.553050
0,39,f_pointer2_r,-5.055162,20.119336,30.652095
0,40,f_pointer3_r,-2.325513,21.632886,29.116270
0,41,scapular_r,9.529232,59.116610,13.731502
0,42,chest_r,-4.212468,34.381720,21.905838
