frame,bone_id,bone_name,x,y,z
0,0,pelvis,0.000000,0.000000,0.000000
0,1,stomach,0.301950,10.877085,1.812824
0,2,chest,1.358722,28.609514,2.061087
0,3,neck,-5.287579,56.846492,4.991387
0,4,head,-8.786251,69.835454,7.603245
0,5,hair,-6.374108,85.052895,8.270531
0,7,zero_joint_hand_l,1.358711,28.609535,2.061087
0,8,clavicle_l,-6.503446,52.240920,3.863666
0,9,arm_l,-18.492264,47.243587,-9.266057
0,10,forearm_l,-21.220962,22.901340,-24.702788
0,11,forearm_twist_l,-31.622165,22.676807,-18.848858
0,12,hand_l,-42.654718,22.446288,-12.651249
0,13,weapon_l,-49.784495,26.276188,-8.233153
0,14,f_big1_l,-47.188708,26.215334,-14.043632
0,15,f_big2_l,-49.386579,29.352077,-13.254616
0,16,f_big3_l,-50.317799,30.788951,-9.339193
0,17,f_main1_l,-51.962451,23.137617,-6.042317
0,18,f_main2_l,-49.758361,27.577701,-5.689193
0,19,f_main3_l,-46.231288,27.302665,-8.888655
0,20,f_pointer1_l,-54.087871,25.121079,-10.484150
0,21,f_pointer2_l,-53.434938,28.959867,-8.315255
0,22,f_pointer3_l,-50.565801,29.359927,-10.155572
0,23,scapular_l,-17.514754,54.969573,-7.384699
0,24,chest_l,-18.422287,32.367826,9.381313
0,25,zero_joint_hand_r,1.358760,28.609369,2.061061
0,26,clavicle_r,-3.483771,52.650942,6.755454
0,27,arm_r,11.434811,51.364181,17.566324
0,28,forearm_r,24.277288,26.853940,26.087022
0,29,forearm_twist_r,16.484128,18.425887,29.363987
0,30,hand_r,8.224981,9.492048,32.850206
0,31,weapon_r,-49.799630,26.256853,-8.217455
0,32,f_big1_r,3.476675,8.978737,28.787441
0,33,f_big2_r,1.395237,6.701486,26.030700
0,34,f_big3_r,1.248176,2.015500,26.144361
0,35,f_main1_r,0.215333,1.624905,34.259882
0,36,f_main2_r,2.386096,0.409830,30.236354
0,37,f_main3_r,5.148415,3.753136,29.293664
0,38,f_pointer1_r,-2.764938,4.717288,31.152283
0,39,f_pointer2_r,-1.619410,1.597481,28.003547
0,40,f_pointer3_r,0.892622,3.764164,26.956773
0,41,scapular_r,8.729062,58.527390,15.213246
0,42,chest_r,-5.765042,34.091528,21.525856
0,43,zero_joint_pelvis_l,0.000008,-0.000000,-0.000001
0,44,thigh_l,-8.347746,1.163863,-3.712026
0,45,calf_l,-42.085705,-31.317207,10.911898
0,46,foot_l,-45.278822,-68.592176,-6.165759
0,47,toe_l,-57.788773,-78.607936,6.886114
0,48,back_l,-3.545842,-3.272326,-12.810344
0,51,zero_joint_pelvis_r,-0.000042,-0.000276,0.000005
0,52,thigh_r,6.928907,-0.880582,6.002651
0,53,calf_r,25.853872,-38.457712,31.240200
0,54,foot_r,27.569192,-68.573193,3.287005
0,55,toe_r,34.750560,-78.640360,19.847374
0,56,back_r,12.279388,-5.390952,-2.746313
0,57,biceps_twist_l,-19.800428,35.544788,-16.684141
0,58,biceps_twist_r,17.602433,39.591891,21.659904
0,59,thigh_twist_l,-20.696364,-11.290923,1.258969
0,60,thigh_twist_r,13.960299,-15.184530,14.850071
1,0,pelvis,-0.312500,0.562500,-0.355469
